Facility,Date,Hour,Scheduled Departures,Scheduled Arrivals,Departures For Metric Computation,Arrivals For Metric Computation,% On-Time Gate Departures,% On-Time Airport Departures,% On-Time Gate Arrivals,Average Gate Departure Delay,Average Taxi Out Time,Average Taxi Out Delay,Average Airport Departure Delay,Average Airborne Delay,Average Taxi In Delay,Average Block Delay,Average Gate Arrival Delay
JFK,2019-06-12 00:00:00,16.0,35.0,37.0,34.0,31.0,70.59,35.29,77.42,12.26,33.82,15.97,25.56,3.68,6.22,1.71,13.61
JFK,2019-06-12 00:00:00,17.0,33.0,39.0,33.0,41.0,87.88,75.76,85.37,6.94,26.67,8.63,13.21,5.61,6.39,3.88,11.56
JFK,2019-06-12 00:00:00,18.0,37.0,31.0,35.0,33.0,91.43,85.71,69.7,5.74,23.94,6.08,10.17,5.94,4.25,7.82,25.42
JFK,2019-06-12 00:00:00,19.0,45.0,30.0,46.0,29.0,67.39,56.52,79.31,10.83,28.02,9.95,19.33,4.0,5.09,1.59,12.48
JFK,2019-06-12 00:00:00,20.0,34.0,39.0,32.0,39.0,84.38,78.13,82.05,9.97,26.5,8.52,15.59,6.59,5.41,1.59,11.33
JFK,2019-06-12 00:00:00,21.0,35.0,31.0,32.0,31.0,71.88,62.5,80.65,10.09,24.09,6.42,15.0,5.48,4.88,0.0,19.77
JFK,2019-06-12 00:00:00,22.0,31.0,34.0,33.0,34.0,69.7,63.64,88.24,19.7,20.55,3.58,21.55,2.97,4.65,1.0,3.29
JFK,2019-06-12 00:00:00,23.0,20.0,30.0,15.0,30.0,93.33,93.33,66.67,2.0,18.73,2.23,2.87,2.9,4.4,2.87,14.5
JFK,2019-06-13 00:00:00,0.0,8.0,15.0,9.0,17.0,77.78,66.67,70.59,6.44,19.89,3.02,8.67,4.35,2.59,2.12,20.0
JFK,2019-06-13 00:00:00,1.0,7.0,2.0,6.0,5.0,100.0,100.0,100.0,0.0,21.67,4.27,3.83,1.2,2.4,2.2,0.0
JFK,2019-06-13 00:00:00,2.0,2.0,1.0,2.0,2.0,100.0,100.0,100.0,0.0,24.5,7.2,7.0,1.0,0.85,0.5,7.0
JFK,2019-06-13 00:00:00,3.0,2.0,4.0,1.0,2.0,100.0,100.0,50.0,0.0,17.0,0.0,0.0,0.0,2.2,0.0,31.5
JFK,2019-06-13 00:00:00,4.0,2.0,2.0,1.0,1.0,100.0,100.0,100.0,0.0,16.0,0.0,0.0,0.0,7.7,0.0,0.0
JFK,2019-06-13 00:00:00,5.0,12.0,20.0,12.0,26.0,91.67,83.33,84.62,1.5,22.25,5.43,5.0,5.85,4.17,4.62,9.96
JFK,2019-06-13 00:00:00,6.0,21.0,26.0,22.0,28.0,90.91,90.91,92.86,2.05,18.82,2.3,3.41,8.68,4.5,1.21,2.82
JFK,2019-06-13 00:00:00,7.0,36.0,26.0,38.0,27.0,89.47,76.32,96.3,3.16,27.66,10.24,11.13,10.04,4.21,3.78,3.33
JFK,2019-06-13 00:00:00,8.0,52.0,19.0,52.0,16.0,92.31,15.38,87.5,9.63,64.19,45.72,52.54,4.44,6.64,6.69,7.19
JFK,2019-06-13 00:00:00,9.0,37.0,26.0,40.0,25.0,80.0,2.5,92.0,11.48,65.15,47.42,55.5,4.16,7.14,1.52,2.48
JFK,2019-06-13 00:00:00,10.0,22.0,24.0,24.0,29.0,75.0,0.0,86.21,23.75,49.88,32.43,52.67,8.59,8.06,5.24,7.45
JFK,2019-06-13 00:00:00,11.0,37.0,22.0,37.0,22.0,83.78,8.11,86.36,8.08,42.51,24.41,29.38,2.23,5.01,1.45,8.64
JFK,2019-06-13 00:00:00,12.0,23.0,36.0,21.0,40.0,61.9,23.81,75.0,19.05,32.1,14.54,31.9,6.85,3.15,2.73,20.18
JFK,2019-06-13 00:00:00,13.0,28.0,43.0,29.0,44.0,72.41,55.17,59.09,16.34,23.79,6.25,21.66,4.95,2.65,4.77,25.11
JFK,2019-06-13 00:00:00,14.0,33.0,38.0,34.0,36.0,41.18,41.18,44.44,35.56,28.26,10.99,44.97,3.17,3.27,1.42,45.33
JFK,2019-06-13 00:00:00,15.0,29.0,45.0,29.0,41.0,37.93,34.48,58.54,44.48,28.24,10.07,53.83,3.39,4.64,4.15,38.73
JFK,2019-06-13 00:00:00,16.0,36.0,37.0,34.0,32.0,55.88,38.24,65.63,43.82,29.91,12.43,54.35,3.13,4.39,0.84,32.09
JFK,2019-06-13 00:00:00,17.0,35.0,37.0,33.0,36.0,63.64,57.58,41.67,28.61,26.45,8.95,36.21,2.5,5.66,3.06,55.36
JFK,2019-06-13 00:00:00,18.0,39.0,35.0,36.0,33.0,58.33,38.89,48.48,42.39,28.03,10.51,51.78,2.55,5.98,1.15,41.61
JFK,2019-06-13 00:00:00,19.0,47.0,30.0,46.0,29.0,52.17,17.39,48.28,35.46,33.61,15.3,50.09,5.41,8.48,6.48,40.93
JFK,2019-06-13 00:00:00,20.0,33.0,38.0,32.0,36.0,53.13,40.63,41.67,42.63,34.06,16.13,57.5,5.97,4.83,2.67,37.5
JFK,2019-06-13 00:00:00,21.0,40.0,33.0,39.0,35.0,61.54,25.64,37.14,45.44,38.95,21.02,64.54,6.6,6.27,2.97,59.49
JFK,2019-06-13 00:00:00,22.0,34.0,39.0,35.0,39.0,37.14,2.86,43.59,49.57,41.77,24.28,73.2,10.51,8.1,3.92,46.82
JFK,2019-06-13 00:00:00,23.0,22.0,32.0,16.0,32.0,50.0,6.25,46.88,26.38,32.88,15.4,40.06,8.94,7.24,6.13,29.03
JFK,2019-06-14 00:00:00,0.0,9.0,15.0,10.0,15.0,60.0,50.0,66.67,13.7,26.6,9.06,19.0,5.47,5.9,2.4,16.2
JFK,2019-06-14 00:00:00,1.0,10.0,3.0,9.0,2.0,66.67,55.56,100.0,21.33,23.56,5.96,26.89,0.0,4.3,0.0,4.0
JFK,2019-06-14 00:00:00,2.0,5.0,2.0,5.0,2.0,80.0,80.0,50.0,5.4,17.8,1.04,6.0,13.0,1.7,0.0,16.5
JFK,2019-06-14 00:00:00,3.0,0.0,3.0,0.0,3.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,9.67,4.73,0.0,9.0
JFK,2019-06-14 00:00:00,4.0,1.0,1.0,1.0,3.0,100.0,100.0,100.0,5.0,16.0,0.0,3.0,0.0,6.07,0.0,0.0
JFK,2019-06-14 00:00:00,5.0,12.0,20.0,12.0,22.0,91.67,75.0,86.36,1.33,20.25,4.31,4.0,2.18,3.22,2.05,8.95
JFK,2019-06-14 00:00:00,6.0,20.0,28.0,22.0,33.0,86.36,86.36,75.76,9.86,16.95,1.12,9.91,8.97,3.13,2.24,13.39
JFK,2019-06-14 00:00:00,7.0,36.0,29.0,37.0,29.0,89.19,86.49,79.31,5.03,19.7,2.88,6.95,11.79,3.44,2.31,26.72
JFK,2019-06-14 00:00:00,8.0,51.0,20.0,54.0,21.0,83.33,75.93,90.48,10.44,22.31,4.91,13.54,3.24,4.32,1.95,7.57
JFK,2019-06-14 00:00:00,9.0,38.0,26.0,39.0,24.0,94.87,89.74,91.67,9.56,20.92,4.48,12.62,3.67,4.2,1.67,7.08
JFK,2019-06-14 00:00:00,10.0,20.0,24.0,20.0,25.0,85.0,85.0,88.0,19.75,19.0,2.71,20.85,5.2,1.66,1.68,5.6
JFK,2019-06-14 00:00:00,11.0,38.0,23.0,37.0,25.0,86.49,81.08,76.0,12.89,17.89,1.55,13.51,4.12,2.34,2.36,14.08
JFK,2019-06-14 00:00:00,12.0,23.0,35.0,23.0,33.0,69.57,60.87,81.82,14.0,18.3,2.89,15.7,4.36,0.8,0.58,12.64
JFK,2019-06-14 00:00:00,13.0,26.0,43.0,26.0,45.0,73.08,57.69,77.78,12.85,25.85,8.38,19.85,4.64,3.27,1.67,18.22
JFK,2019-06-14 00:00:00,14.0,33.0,39.0,34.0,37.0,70.59,38.24,86.49,13.47,30.44,12.97,24.56,7.22,2.19,2.16,6.24
JFK,2019-06-14 00:00:00,15.0,29.0,44.0,29.0,47.0,79.31,72.41,82.98,7.69,24.03,7.23,12.83,6.15,3.98,2.02,16.32
JFK,2019-06-14 00:00:00,16.0,36.0,36.0,35.0,33.0,68.57,65.71,75.76,25.14,20.17,3.64,27.34,6.0,4.74,2.64,19.55
JFK,2019-06-14 00:00:00,17.0,35.0,39.0,36.0,38.0,80.56,80.56,76.32,8.56,19.06,1.99,9.42,4.61,5.35,1.55,17.11
JFK,2019-06-14 00:00:00,18.0,39.0,33.0,38.0,32.0,78.95,76.32,84.38,13.47,19.47,3.27,15.39,4.13,4.58,1.72,8.53
JFK,2019-06-14 00:00:00,19.0,47.0,31.0,47.0,29.0,68.09,61.7,75.86,20.81,23.02,5.64,24.81,4.41,8.23,1.72,12.52
JFK,2019-06-14 00:00:00,20.0,33.0,36.0,31.0,35.0,77.42,74.19,82.86,13.13,20.35,3.3,14.74,6.03,6.01,1.34,7.74
JFK,2019-06-14 00:00:00,21.0,42.0,33.0,40.0,35.0,80.0,77.5,80.0,25.88,20.48,3.49,27.77,6.23,6.77,2.89,18.17
JFK,2019-06-14 00:00:00,22.0,33.0,37.0,32.0,38.0,71.88,59.38,78.95,12.25,24.06,6.9,16.97,4.74,4.84,1.53,8.45
JFK,2019-06-14 00:00:00,23.0,21.0,32.0,14.0,31.0,92.86,92.86,80.65,17.43,16.64,1.34,17.64,4.19,2.86,2.0,9.03
JFK,2019-06-15 00:00:00,0.0,8.0,11.0,7.0,16.0,42.86,42.86,68.75,21.14,23.14,5.71,26.57,4.19,3.94,4.25,27.06
JFK,2019-06-15 00:00:00,1.0,8.0,2.0,8.0,3.0,75.0,75.0,100.0,10.0,22.38,5.5,14.75,3.0,4.77,0.0,0.0
JFK,2019-06-15 00:00:00,2.0,5.0,2.0,5.0,1.0,80.0,100.0,100.0,3.8,18.0,1.96,4.4,0.0,2.7,0.0,0.0
JFK,2019-06-15 00:00:00,3.0,2.0,4.0,1.0,3.0,100.0,100.0,33.33,0.0,22.0,4.4,4.0,0.0,4.07,0.0,40.67
JFK,2019-06-15 00:00:00,4.0,1.0,2.0,2.0,1.0,50.0,50.0,100.0,15.0,17.0,0.0,14.5,0.0,2.8,0.0,0.0
JFK,2019-06-15 00:00:00,5.0,9.0,17.0,9.0,18.0,77.78,77.78,88.89,5.0,14.33,0.01,4.44,0.94,3.49,0.78,5.44
JFK,2019-06-15 00:00:00,6.0,20.0,26.0,20.0,31.0,75.0,75.0,80.65,10.85,16.0,0.88,11.2,9.48,4.47,2.94,9.06
JFK,2019-06-15 00:00:00,7.0,34.0,26.0,37.0,29.0,89.19,89.19,82.76,13.46,18.38,1.84,14.19,11.79,2.56,2.17,9.93
JFK,2019-06-15 00:00:00,8.0,46.0,17.0,46.0,19.0,91.3,91.3,89.47,3.61,18.54,1.58,4.35,2.11,2.98,0.05,3.26
JFK,2019-06-15 00:00:00,9.0,38.0,24.0,40.0,26.0,92.5,90.0,84.62,4.18,18.85,2.74,5.45,3.19,4.58,2.58,7.54
JFK,2019-06-15 00:00:00,10.0,19.0,25.0,23.0,26.0,86.96,86.96,92.31,8.65,16.96,0.82,8.78,4.5,1.32,1.08,2.38
JFK,2019-06-15 00:00:00,11.0,38.0,25.0,38.0,25.0,89.47,84.21,88.0,12.61,21.16,4.62,15.47,2.32,2.14,1.28,5.08
JFK,2019-06-15 00:00:00,12.0,24.0,33.0,24.0,31.0,75.0,70.83,93.55,19.42,21.29,4.87,23.33,5.03,1.23,1.65,4.71
JFK,2019-06-15 00:00:00,13.0,27.0,42.0,30.0,44.0,76.67,60.0,75.0,30.23,27.53,9.74,38.17,4.73,2.5,5.34,10.64
JFK,2019-06-15 00:00:00,14.0,31.0,39.0,35.0,37.0,77.14,65.71,86.49,19.51,21.97,5.46,23.31,5.24,3.18,0.68,8.16
JFK,2019-06-15 00:00:00,15.0,28.0,43.0,30.0,42.0,70.0,66.67,85.71,20.23,22.47,5.24,24.33,5.86,3.18,2.93,13.4
JFK,2019-06-15 00:00:00,16.0,34.0,36.0,33.0,31.0,84.85,69.7,70.97,8.15,26.67,9.45,15.45,3.71,6.69,3.13,20.9
JFK,2019-06-15 00:00:00,17.0,31.0,37.0,31.0,35.0,90.32,51.61,85.71,4.9,32.0,13.92,17.03,5.66,2.29,4.17,4.86
JFK,2019-06-15 00:00:00,18.0,39.0,34.0,36.0,34.0,63.89,41.67,76.47,21.17,33.06,15.16,34.28,4.88,4.0,3.15,7.29
JFK,2019-06-15 00:00:00,19.0,44.0,30.0,45.0,30.0,68.89,26.67,76.67,17.84,34.78,16.59,32.91,12.67,8.89,5.93,11.37
JFK,2019-06-15 00:00:00,20.0,34.0,39.0,33.0,38.0,75.76,42.42,71.05,14.64,27.91,10.11,22.36,7.29,8.41,5.89,17.13
JFK,2019-06-15 00:00:00,21.0,38.0,30.0,36.0,31.0,80.56,72.22,77.42,6.86,22.03,4.97,9.92,7.61,5.64,4.19,12.19
JFK,2019-06-15 00:00:00,22.0,31.0,37.0,28.0,36.0,64.29,64.29,77.78,12.79,17.21,1.25,13.21,16.83,5.31,15.58,23.19
JFK,2019-06-15 00:00:00,23.0,19.0,29.0,13.0,26.0,84.62,84.62,73.08,8.0,17.62,2.03,9.15,3.31,3.68,3.31,11.38
JFK,2019-06-16 00:00:00,0.0,9.0,14.0,7.0,15.0,100.0,85.71,93.33,0.0,22.0,4.66,4.43,5.73,3.75,6.8,3.8
JFK,2019-06-16 00:00:00,1.0,10.0,3.0,11.0,2.0,63.64,63.64,100.0,32.55,17.55,1.11,32.64,3.0,5.3,8.0,6.0
JFK,2019-06-16 00:00:00,2.0,5.0,1.0,5.0,2.0,80.0,80.0,0.0,6.8,18.2,0.96,7.6,2.5,2.7,9.5,23.5
JFK,2019-06-16 00:00:00,3.0,0.0,3.0,0.0,3.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3.67,4.73,1.33,3.0
JFK,2019-06-16 00:00:00,4.0,2.0,1.0,1.0,3.0,100.0,0.0,100.0,14.0,20.0,2.4,16.0,1.0,4.4,6.0,0.67
JFK,2019-06-16 00:00:00,5.0,12.0,21.0,13.0,18.0,92.31,92.31,72.22,4.23,13.77,0.01,3.54,2.0,3.96,3.83,13.72
JFK,2019-06-16 00:00:00,6.0,21.0,27.0,22.0,27.0,100.0,100.0,81.48,1.18,17.05,1.1,1.36,9.89,3.21,1.48,6.67
JFK,2019-06-16 00:00:00,7.0,36.0,28.0,38.0,28.0,86.84,86.84,92.86,3.53,19.76,3.19,5.37,10.68,2.7,2.68,4.18
JFK,2019-06-16 00:00:00,8.0,51.0,20.0,51.0,17.0,88.24,90.2,94.12,4.12,19.76,2.45,4.9,1.53,3.92,0.29,1.82
JFK,2019-06-16 00:00:00,9.0,38.0,25.0,39.0,23.0,89.74,84.62,86.96,7.97,21.62,4.93,11.28,2.78,3.53,2.22,4.87
JFK,2019-06-16 00:00:00,10.0,22.0,26.0,22.0,28.0,95.45,90.91,85.71,1.82,25.45,8.16,6.0,3.68,3.5,1.43,6.54
JFK,2019-06-16 00:00:00,11.0,37.0,23.0,37.0,23.0,81.08,81.08,95.65,15.65,19.0,1.85,16.76,3.3,2.2,1.09,1.48
JFK,2019-06-16 00:00:00,12.0,25.0,35.0,26.0,37.0,69.23,73.08,86.49,14.65,21.19,4.43,17.92,3.65,1.93,2.43,9.38
JFK,2019-06-16 00:00:00,13.0,27.0,43.0,30.0,45.0,76.67,50.0,73.33,9.2,31.7,14.1,21.23,4.62,3.35,4.24,23.87
JFK,2019-06-16 00:00:00,14.0,34.0,39.0,35.0,38.0,71.43,34.29,89.47,10.06,30.74,13.23,21.69,7.87,4.73,2.55,7.71
JFK,2019-06-16 00:00:00,15.0,30.0,46.0,32.0,48.0,75.0,65.63,72.92,21.56,26.41,8.44,28.09,6.77,7.48,6.58,22.31
JFK,2019-06-16 00:00:00,16.0,36.0,34.0,36.0,30.0,72.22,61.11,83.33,16.58,24.61,7.61,22.42,5.8,6.93,3.17,10.53
JFK,2019-06-16 00:00:00,17.0,35.0,39.0,35.0,41.0,71.43,57.14,82.93,17.09,26.26,8.62,24.29,6.02,5.62,5.0,8.59
JFK,2019-06-16 00:00:00,18.0,38.0,33.0,36.0,36.0,66.67,41.67,63.89,23.03,37.25,19.42,40.69,6.17,7.76,4.69,25.61
JFK,2019-06-16 00:00:00,19.0,46.0,30.0,46.0,30.0,63.04,6.52,80.0,23.24,42.74,24.43,46.59,7.1,8.72,2.83,13.53
JFK,2019-06-16 00:00:00,20.0,34.0,40.0,35.0,41.0,65.71,31.43,63.41,20.49,30.69,12.83,31.69,8.61,14.44,9.56,19.02
JFK,2019-06-16 00:00:00,21.0,42.0,33.0,42.0,34.0,50.0,33.33,70.59,25.12,32.14,14.25,38.52,4.82,10.39,8.88,17.15
JFK,2019-06-16 00:00:00,22.0,33.0,38.0,30.0,38.0,53.33,26.67,63.16,24.47,31.53,14.2,36.23,5.97,8.98,6.05,29.05
JFK,2019-06-16 00:00:00,23.0,21.0,32.0,15.0,34.0,60.0,53.33,73.53,29.8,24.53,8.27,34.67,2.38,5.41,2.91,13.94
JFK,2019-06-17 00:00:00,0.0,8.0,14.0,7.0,14.0,57.14,42.86,71.43,18.29,20.86,4.17,21.57,3.86,3.1,4.43,15.21
JFK,2019-06-17 00:00:00,1.0,8.0,2.0,8.0,3.0,50.0,50.0,66.67,16.38,18.25,1.0,17.0,1.67,2.5,6.0,6.0
JFK,2019-06-17 00:00:00,2.0,5.0,1.0,5.0,2.0,60.0,80.0,100.0,8.8,18.2,1.84,8.4,6.0,4.7,8.0,1.0
JFK,2019-06-17 00:00:00,3.0,0.0,3.0,0.0,6.0,0.0,0.0,66.67,0.0,0.0,0.0,0.0,2.83,2.72,1.83,12.83
JFK,2019-06-17 00:00:00,4.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,0.0,15.0,0.0,0.0,2.0,6.8,11.0,10.0
JFK,2019-06-17 00:00:00,5.0,14.0,21.0,15.0,20.0,86.67,86.67,80.0,5.53,13.87,0.37,5.13,2.85,2.93,0.65,8.3
JFK,2019-06-17 00:00:00,6.0,20.0,27.0,21.0,28.0,90.48,90.48,89.29,3.14,18.9,2.74,4.62,9.46,5.09,1.82,4.86
JFK,2019-06-17 00:00:00,7.0,36.0,28.0,36.0,30.0,86.11,83.33,86.67,4.78,22.86,5.41,8.33,8.57,3.95,2.37,5.57
JFK,2019-06-17 00:00:00,8.0,51.0,21.0,52.0,19.0,86.54,86.54,84.21,6.23,21.38,3.75,8.1,4.26,5.01,3.89,19.11
JFK,2019-06-17 00:00:00,9.0,39.0,28.0,40.0,29.0,85.0,85.0,82.76,8.8,17.73,1.88,9.15,2.1,4.9,1.72,6.59
JFK,2019-06-17 00:00:00,10.0,21.0,23.0,20.0,24.0,90.0,90.0,100.0,6.9,17.9,1.81,7.8,0.79,1.57,0.29,1.21
JFK,2019-06-17 00:00:00,11.0,40.0,24.0,38.0,23.0,94.74,89.47,86.96,5.71,21.42,4.52,8.66,2.3,2.24,0.04,4.17
JFK,2019-06-17 00:00:00,12.0,21.0,35.0,20.0,35.0,80.0,80.0,85.71,8.5,20.15,3.4,10.4,2.51,1.53,1.11,14.51
JFK,2019-06-17 00:00:00,13.0,28.0,42.0,29.0,42.0,86.21,79.31,80.95,5.07,24.07,6.44,9.83,1.9,3.11,1.69,15.26
JFK,2019-06-17 00:00:00,14.0,34.0,39.0,34.0,39.0,79.41,70.59,97.44,15.82,23.56,7.03,21.56,2.36,5.53,0.38,2.95
JFK,2019-06-17 00:00:00,15.0,30.0,44.0,32.0,43.0,78.13,46.88,72.09,17.28,28.94,11.4,27.47,3.12,6.06,1.88,12.02
JFK,2019-06-17 00:00:00,16.0,36.0,36.0,35.0,34.0,74.29,54.29,88.24,15.11,30.94,13.14,24.74,4.09,5.66,1.12,6.56
JFK,2019-06-17 00:00:00,17.0,33.0,39.0,34.0,40.0,85.29,70.59,85.0,7.88,28.35,10.48,15.44,2.88,4.29,0.3,14.38
JFK,2019-06-17 00:00:00,18.0,39.0,34.0,37.0,35.0,75.68,67.57,68.57,14.62,23.41,6.44,19.92,3.11,4.35,2.17,18.74
JFK,2019-06-17 00:00:00,19.0,47.0,30.0,47.0,30.0,82.98,46.81,83.33,8.06,31.17,13.2,19.79,3.33,8.86,2.63,8.53
JFK,2019-06-17 00:00:00,20.0,34.0,38.0,34.0,37.0,70.59,67.65,81.08,11.03,23.59,6.15,15.62,5.03,6.64,0.68,20.16
JFK,2019-06-17 00:00:00,21.0,41.0,33.0,41.0,34.0,70.73,58.54,64.71,23.46,24.63,6.94,28.59,3.85,5.87,0.47,60.24
JFK,2019-06-17 00:00:00,22.0,34.0,36.0,35.0,37.0,51.43,40.0,75.68,48.57,24.34,7.29,54.0,5.3,5.34,3.95,25.43
JFK,2019-06-17 00:00:00,23.0,20.0,30.0,16.0,30.0,75.0,68.75,60.0,8.5,21.69,5.56,11.75,5.57,2.88,6.63,25.0
JFK,2019-06-18 00:00:00,0.0,8.0,15.0,8.0,15.0,50.0,62.5,66.67,11.75,18.75,2.15,12.25,3.53,2.7,4.6,72.33
JFK,2019-06-18 00:00:00,1.0,7.0,3.0,7.0,2.0,85.71,85.71,50.0,3.0,20.43,3.66,5.43,1.0,2.4,8.0,9.0
JFK,2019-06-18 00:00:00,2.0,4.0,1.0,4.0,1.0,75.0,50.0,100.0,171.25,22.75,7.2,178.25,0.0,2.7,0.0,0.0
JFK,2019-06-18 00:00:00,3.0,0.0,3.0,0.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,1.0
JFK,2019-06-18 00:00:00,4.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,0.0,17.0,0.0,0.0,0.0,3.8,0.0,0.0
JFK,2019-06-18 00:00:00,5.0,11.0,20.0,12.0,21.0,91.67,91.67,76.19,3.25,16.67,2.62,3.5,2.0,3.38,0.71,9.57
JFK,2019-06-18 00:00:00,6.0,20.0,27.0,18.0,31.0,100.0,100.0,80.65,0.06,17.5,1.78,1.11,10.9,3.72,3.35,10.97
JFK,2019-06-18 00:00:00,7.0,35.0,28.0,37.0,29.0,83.78,81.08,89.66,6.81,21.43,4.88,10.05,12.07,3.17,2.07,2.55
JFK,2019-06-18 00:00:00,8.0,49.0,18.0,50.0,19.0,88.0,76.0,63.16,9.18,28.22,10.05,16.52,4.53,2.62,3.11,19.47
JFK,2019-06-18 00:00:00,9.0,36.0,24.0,38.0,25.0,81.58,71.05,84.0,9.82,22.5,5.92,14.11,4.36,3.21,2.8,5.6
JFK,2019-06-18 00:00:00,10.0,22.0,24.0,23.0,26.0,86.96,78.26,88.46,4.22,25.7,8.57,10.74,3.19,2.2,2.27,2.31
JFK,2019-06-18 00:00:00,11.0,39.0,21.0,39.0,21.0,82.05,41.03,95.24,9.31,37.15,19.19,25.28,1.0,3.51,1.95,4.43
JFK,2019-06-18 00:00:00,12.0,23.0,34.0,23.0,33.0,69.57,17.39,90.91,16.17,38.17,20.62,32.7,2.03,2.67,2.27,3.91
JFK,2019-06-18 00:00:00,13.0,27.0,44.0,28.0,44.0,82.14,75.0,84.09,6.43,24.61,7.02,10.93,5.11,3.19,1.68,11.39
JFK,2019-06-18 00:00:00,14.0,34.0,40.0,33.0,38.0,72.73,36.36,65.79,25.58,33.3,15.55,40.09,16.18,4.03,13.87,26.76
JFK,2019-06-18 00:00:00,15.0,30.0,43.0,30.0,45.0,56.67,10.0,62.22,19.87,42.23,23.98,42.0,9.78,5.76,12.93,26.93
JFK,2019-06-18 00:00:00,16.0,36.0,37.0,34.0,32.0,50.0,17.65,75.0,41.29,44.32,26.47,66.68,4.88,5.4,2.03,18.66
JFK,2019-06-18 00:00:00,17.0,33.0,37.0,33.0,38.0,60.61,0.0,71.05,18.3,52.15,34.08,51.3,6.13,10.07,13.55,24.39
JFK,2019-06-18 00:00:00,18.0,38.0,33.0,35.0,35.0,57.14,2.86,62.86,30.4,46.6,28.69,57.49,6.0,13.71,13.49,26.46
JFK,2019-06-18 00:00:00,19.0,46.0,30.0,45.0,30.0,42.22,0.0,56.67,41.18,44.8,26.41,66.87,4.47,12.25,11.5,30.4
JFK,2019-06-18 00:00:00,20.0,34.0,39.0,32.0,38.0,46.88,15.63,50.0,38.91,43.47,25.38,63.34,13.66,13.9,14.74,33.16
JFK,2019-06-18 00:00:00,21.0,40.0,33.0,39.0,38.0,51.28,12.82,26.32,40.77,44.67,26.77,66.23,13.39,9.21,20.21,69.82
JFK,2019-06-18 00:00:00,22.0,31.0,37.0,33.0,36.0,39.39,0.0,50.0,47.88,43.06,25.53,72.52,7.83,8.91,9.58,28.61
JFK,2019-06-18 00:00:00,23.0,20.0,32.0,18.0,30.0,50.0,5.56,46.67,21.06,32.33,14.72,35.0,12.93,5.03,10.4,43.47
JFK,2019-06-19 00:00:00,0.0,8.0,14.0,10.0,15.0,40.0,20.0,73.33,27.6,24.9,7.62,34.2,5.8,3.79,5.67,10.47
JFK,2019-06-19 00:00:00,1.0,10.0,2.0,10.0,4.0,60.0,50.0,75.0,17.7,22.8,5.32,22.8,6.25,2.05,13.75,13.25
JFK,2019-06-19 00:00:00,2.0,5.0,1.0,5.0,1.0,100.0,100.0,0.0,2.8,16.0,0.48,1.4,0.0,1.7,0.0,17.0
JFK,2019-06-19 00:00:00,3.0,0.0,3.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,2.75,6.75,8.5,51.0
JFK,2019-06-19 00:00:00,4.0,1.0,1.0,1.0,1.0,100.0,100.0,100.0,0.0,17.0,0.0,0.0,0.0,20.8,7.0,1.0
JFK,2019-06-19 00:00:00,5.0,11.0,21.0,12.0,23.0,83.33,83.33,69.57,5.5,19.17,3.17,7.0,0.61,1.97,0.0,11.61
JFK,2019-06-19 00:00:00,6.0,19.0,25.0,20.0,32.0,80.0,80.0,75.0,9.5,18.6,1.59,10.2,6.41,2.17,1.28,18.34
JFK,2019-06-19 00:00:00,7.0,36.0,28.0,38.0,29.0,78.95,78.95,75.86,7.16,21.29,4.49,9.45,8.79,3.0,1.97,10.97
JFK,2019-06-19 00:00:00,8.0,50.0,20.0,53.0,20.0,86.79,67.92,75.0,9.62,28.15,10.05,17.15,1.45,4.71,1.85,11.1
JFK,2019-06-19 00:00:00,9.0,38.0,24.0,43.0,22.0,83.72,79.07,86.36,6.44,21.35,4.56,8.77,3.05,7.08,1.73,28.36
JFK,2019-06-19 00:00:00,10.0,20.0,24.0,20.0,26.0,85.0,80.0,80.77,15.7,19.55,2.83,17.5,4.04,2.55,4.96,9.69
JFK,2019-06-19 00:00:00,11.0,36.0,24.0,37.0,27.0,78.38,81.08,77.78,13.08,18.81,2.28,12.97,2.93,2.44,1.96,13.15
JFK,2019-06-19 00:00:00,12.0,23.0,34.0,22.0,33.0,72.73,72.73,87.88,15.91,18.09,1.79,16.5,3.06,2.26,0.0,8.3
JFK,2019-06-19 00:00:00,13.0,29.0,44.0,27.0,44.0,81.48,70.37,77.27,11.96,23.07,6.26,17.44,4.09,2.13,1.64,15.43
JFK,2019-06-19 00:00:00,14.0,35.0,39.0,32.0,36.0,65.63,46.88,66.67,18.41,31.38,13.48,29.69,4.58,4.0,6.11,15.86
JFK,2019-06-19 00:00:00,15.0,30.0,44.0,29.0,42.0,55.17,27.59,52.38,17.24,33.83,15.55,31.52,4.4,5.5,6.1,31.24
JFK,2019-06-19 00:00:00,16.0,35.0,38.0,36.0,35.0,41.67,22.22,60.0,41.83,31.97,14.17,54.75,4.43,7.64,4.0,26.77
JFK,2019-06-19 00:00:00,17.0,33.0,38.0,35.0,38.0,42.86,34.29,52.63,41.14,38.91,20.97,60.34,4.13,9.43,5.74,42.13
